Timestamp,Time (s),Battery Voltage (V),Battery Current (A),RPM,Kv,Power (kW),Controller Temp (°C),External Temp (°C),Gear,Regen,Brake,Park,Stand,Reverse,Controller Status,Vd (V),Vq (V),Id (A),Iq (A),Power Angle (°),Mode,Setting ID,Flux Weaken,Flux Compensation,Current Limit,RPM Limit,Kp,Ki,Overmodulation Limit,peak_rpm_history,Flux Cal,Vol Cal,Cur Cal
2025-06-06 15:38:16.261694,164.2162618637085,50.1,4.2,231,4.610778443113772,0.21042,44,25,S,True,False,False,False,False,RUN,1.86,11.41,0.01,-0.83,170.05109633544345,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:16.816852,164.7741243839264,50.3,-0.8,219,4.353876739562624,-0.04024,44,25,S,True,False,False,False,False,RUN,2.54,10.5,0.02,-0.97,165.21993148626763,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:17.386708,165.33595156669617,50.3,-2.0,210,4.174950298210736,-0.1006,44,25,S,True,False,False,False,False,RUN,1.21,10.43,0.0,-1.09,173.3826116518168,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:17.976730,165.92288446426392,50.4,-2.0,190,3.7698412698412698,-0.1008,44,25,S,True,False,False,False,False,RUN,1.53,9.16,0.04,-1.47,168.95870830443266,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:18.539464,166.48956966400146,50.4,-2.0,163,3.234126984126984,-0.1008,44,25,S,True,False,False,False,False,RUN,1.51,7.63,0.0,-1.88,168.805641306723,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:19.161628,167.11628985404968,50.5,-2.0,134,2.6534653465346536,-0.101,44,25,S,True,False,False,False,False,RUN,1.21,5.56,-0.02,-2.91,168.11617138069542,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:19.719248,167.6715829372406,50.5,-1.9,123,2.435643564356436,-0.09595,44,25,S,True,False,False,False,False,RUN,1.56,4.52,-0.02,-2.99,161.3420129071954,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:20.270595,168.2214686870575,50.5,-1.7,108,2.1386138613861387,-0.08585,44,25,S,True,False,False,False,False,RUN,1.35,4.02,0.02,-2.96,161.0497451591035,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:20.831550,168.7832157611847,50.4,-1.5,97,1.9246031746031744,-0.0756,44,25,S,True,False,False,False,False,RUN,0.77,3.69,-0.01,-0.38,169.72054631463436,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:21.386164,169.34119248390198,50.3,-1.0,90,1.7892644135188869,-0.0503,44,25,S,False,False,False,False,False,RUN,0.47,6.54,0.06,4.9,-3.408973953973283,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:21.942747,169.89725613594055,49.9,0.4,93,1.86372745490982,0.01996,44,25,S,False,False,False,False,False,RUN,-0.29,7.64,-0.03,6.69,1.9168661593369296,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:22.536094,170.48666620254517,49.9,2.1,93,1.86372745490982,0.10479,44,25,S,False,False,False,False,False,RUN,0.69,7.55,-0.01,6.71,-5.307185901820672,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:23.094982,171.05175137519836,49.9,2.2,92,1.843687374749499,0.10978,44,25,S,False,False,False,False,False,RUN,0.11,5.98,0.0,1.43,-1.05381689668836,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:23.667841,171.61985611915588,50.2,1.9,82,1.6334661354581672,0.0953799999999999,44,25,S,False,False,False,False,False,RUN,0.16,3.5,-0.02,0.47,-5.054061610074565,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:24.226503,172.18072962760925,49.8,-0.4,82,1.6465863453815262,-0.01992,44,25,S,False,False,False,False,False,RUN,0.18,7.46,0.04,7.88,-1.0913646743464145,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:24.788799,172.7408049106598,49.3,3.0,89,1.8052738336714,0.1478999999999999,44,25,S,False,False,False,False,False,RUN,-0.57,9.28,0.04,12.59,3.6968645925440833,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:25.350734,173.30021810531616,50.1,4.9,87,1.7365269461077844,0.24549,44,25,S,True,False,False,False,False,RUN,0.93,3.16,0.04,-1.85,162.3620090315678,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:25.895905,173.8523063659668,49.9,-0.3,81,1.623246492985972,-0.0149699999999999,44,25,S,False,False,False,False,False,RUN,0.36,7.69,-0.03,11.02,-2.836267533228579,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:26.447439,174.40463638305664,49.0,3.9,93,1.8979591836734693,0.1911,44,25,S,False,False,False,False,False,RUN,-0.23,10.07,-0.05,13.92,1.1026120220648363,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:27.026610,174.97745633125305,49.1,6.9,98,1.9959266802443991,0.33879,44,25,S,False,False,False,False,False,RUN,-0.48,9.04,-0.06,9.71,2.6853621829436656,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:27.610960,175.5614876747131,49.8,4.9,97,1.9477911646586343,0.24402,44,25,S,False,False,False,False,False,RUN,-0.1,7.5,-0.04,4.9,0.2961882008914897,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:28.167779,176.12284898757937,48.8,1.2,95,1.94672131147541,0.0585599999999999,44,25,S,False,False,False,False,False,RUN,-0.86,10.17,-0.01,15.25,4.796000413733516,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:28.740155,176.69299483299255,48.7,6.0,99,2.0328542094455853,0.2922,45,25,S,False,False,False,False,False,RUN,-1.34,10.5,0.08,15.05,7.577279578504021,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:29.299341,177.25132203102112,48.2,8.5,122,2.531120331950208,0.4097,44,25,S,False,False,False,False,False,RUN,-1.72,12.81,-0.04,21.27,7.539622886123713,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:29.861428,177.81343054771423,45.9,24.7,150,3.2679738562091503,1.13373,44,25,S,False,False,False,False,False,RUN,-1.52,17.81,-0.02,29.1,4.838726787526107,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:30.419104,178.37218523025513,45.8,29.9,178,3.8864628820960703,1.36942,44,25,S,False,False,False,False,False,RUN,-3.25,19.33,-0.06,27.22,9.417720691304671,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:30.979839,178.9321756362915,45.7,29.9,204,4.463894967177243,1.36643,44,25,S,False,False,False,False,False,RUN,-4.08,20.34,-0.1,25.85,11.120785484189495,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:31.547963,179.49894833564758,45.7,29.9,229,5.010940919037199,1.36643,44,25,S,False,False,False,False,False,RUN,-2.14,21.38,0.0,24.54,5.715899776320543,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:32.107568,180.0620415210724,45.6,29.9,249,5.4605263157894735,1.36344,44,25,S,False,False,False,False,False,RUN,-4.05,22.14,0.03,23.65,10.439002200213828,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:32.671856,180.6209614276886,45.6,29.9,270,5.921052631578947,1.36344,44,25,S,False,False,False,False,False,RUN,-2.3,21.79,-0.05,22.65,5.8989499932747655,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:33.241605,181.1919782161713,45.6,29.9,282,6.184210526315789,1.36344,44,25,S,False,False,False,False,False,RUN,-2.91,24.49,0.01,22.1,6.802267103909655,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:33.806413,181.75723838806152,45.6,29.9,299,6.557017543859649,1.36344,44,25,S,False,False,False,False,False,RUN,-1.34,24.4,0.08,21.65,3.3551294095387507,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:34.432804,182.3838086128235,49.4,29.9,301,6.093117408906883,1.47706,44,25,S,True,False,False,False,False,RUN,3.01,15.95,-0.1,-0.14,-155.14919802499642,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:34.999975,182.94967317581177,48.3,1.5,298,6.169772256728779,0.0724499999999999,45,25,S,False,False,False,False,False,RUN,-2.61,24.08,-0.04,18.48,6.0620492248499005,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:35.557611,183.511216878891,48.8,20.5,300,6.147540983606557,1.0004,44,25,S,False,False,False,False,False,RUN,0.75,19.33,-0.04,5.78,-2.618454098989901,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:36.118801,184.07498788833615,48.6,5.8,295,6.0699588477366255,0.28188,45,25,S,False,False,False,False,False,RUN,0.03,20.21,0.0,9.16,-0.0850505751059271,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:36.683422,184.64080476760864,45.9,8.5,303,6.601307189542484,0.39015,45,25,S,False,False,False,False,False,RUN,-3.23,25.73,0.06,21.67,7.313802346843507,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:37.256913,185.2106895446777,45.7,26.4,320,7.00218818380744,1.20648,44,25,S,False,False,False,False,False,RUN,-2.29,26.32,-0.03,21.49,4.892574080924876,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:37.822811,185.77605557441711,45.7,29.9,334,7.308533916849015,1.36643,44,25,S,False,False,False,False,False,RUN,-2.62,27.73,-0.15,21.14,4.99088782590409,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:38.393438,186.3502209186554,45.6,29.9,346,7.587719298245614,1.36344,44,25,S,False,False,False,False,False,RUN,-2.89,27.78,0.11,20.72,6.2433852359315685,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:38.972431,186.9196710586548,45.6,29.9,361,7.916666666666666,1.36344,44,25,S,False,False,False,False,False,RUN,-3.37,27.91,-0.25,20.28,6.178590229719093,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,366,3.0,1123.0,127.0
2025-06-06 15:38:39.533951,187.48610401153564,45.6,29.9,377,8.267543859649123,1.36344,44,25,S,False,False,False,False,False,RUN,-2.65,28.53,-0.76,19.73,3.100730069089112,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,377,3.0,1123.0,127.0
2025-06-06 15:38:40.089130,188.0439410209656,45.6,29.9,388,8.508771929824562,1.36344,44,25,S,False,False,False,False,False,RUN,-3.25,28.39,-2.47,19.66,-0.6302662122324547,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,388,3.0,1123.0,127.0
2025-06-06 15:38:40.667273,188.62095403671265,45.6,29.9,397,8.706140350877194,1.36344,44,25,S,False,False,False,False,False,RUN,-4.81,28.38,-4.03,19.35,-2.1453463997842994,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,397,3.0,1123.0,127.0
2025-06-06 15:38:41.234270,189.18732333183289,45.5,29.9,410,9.010989010989013,1.36045,44,25,S,False,False,False,False,False,RUN,-4.1,27.89,-4.87,19.1,-5.941214570853095,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,410,3.0,1123.0,127.0
2025-06-06 15:38:41.852575,189.80784440040588,45.5,29.9,420,9.23076923076923,1.36045,44,25,S,False,False,False,False,False,RUN,-4.83,28.87,-5.08,18.64,-5.746994765809232,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,420,3.0,1123.0,127.0
2025-06-06 15:38:42.411144,190.3669047355652,45.5,29.9,431,9.472527472527473,1.36045,44,25,S,False,False,False,False,False,RUN,-4.95,29.77,-5.09,18.55,-5.903467354282325,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,431,3.0,1123.0,127.0
2025-06-06 15:38:42.980226,190.93281817436215,45.5,29.9,439,9.648351648351648,1.36045,44,25,S,False,False,False,False,False,RUN,-4.72,29.83,-4.92,17.95,-6.336651618686715,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,439,3.0,1123.0,127.0
2025-06-06 15:38:43.562917,191.5136773586273,46.1,29.6,449,9.739696312364424,1.3645600000000002,44,25,S,False,False,False,False,False,RUN,-3.45,29.8,-5.09,16.46,-10.579576475040213,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,449,3.0,1123.0,127.0
2025-06-06 15:38:44.148977,192.09851813316345,46.0,26.3,458,9.956521739130435,1.2098,44,25,S,False,False,False,False,False,RUN,-3.14,29.88,-4.9,15.28,-11.781015271221532,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,458,3.0,1123.0,127.0
2025-06-06 15:38:44.723995,192.67580723762512,46.3,24.6,465,10.04319654427646,1.13898,44,25,S,False,False,False,False,False,RUN,-3.83,30.19,-5.04,14.85,-11.516797729990316,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,465,3.0,1123.0,127.0
2025-06-06 15:38:45.290148,193.2441966533661,46.6,23.1,471,10.107296137339056,1.07646,44,25,S,False,False,False,False,False,RUN,-3.1,30.09,-5.07,13.74,-14.371737584098506,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,471,3.0,1123.0,127.0
2025-06-06 15:38:45.847773,193.800607919693,46.5,22.1,477,10.258064516129032,1.0276500000000002,44,25,S,False,False,False,False,False,RUN,-3.1,29.91,-4.9,13.08,-14.619589597598882,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,477,3.0,1123.0,127.0
2025-06-06 15:38:46.430318,194.3799669742584,46.8,20.9,482,10.2991452991453,0.97812,44,25,S,False,False,False,False,False,RUN,-2.83,29.27,-4.97,12.83,-15.652504378057229,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,482,3.0,1123.0,127.0
2025-06-06 15:38:47.033973,194.98298740386963,46.8,19.8,484,10.341880341880342,0.92664,44,25,S,False,False,False,False,False,RUN,-2.0,29.84,-4.89,12.35,-17.766694639110437,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,484,3.0,1123.0,127.0
2025-06-06 15:38:47.602998,195.55386805534363,46.9,19.3,487,10.383795309168445,0.90517,44,25,S,False,False,False,False,False,RUN,-2.53,30.08,-5.01,12.2,-17.518008759076093,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,487,3.0,1123.0,127.0
2025-06-06 15:38:48.175575,196.126588344574,47.1,18.8,489,10.38216560509554,0.88548,44,25,S,False,False,False,False,False,RUN,-3.12,30.02,-5.06,12.35,-16.346238162971392,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,489,3.0,1123.0,127.0
2025-06-06 15:38:48.756321,196.7042715549469,47.3,18.1,492,10.40169133192389,0.85613,44,25,S,False,False,False,False,False,RUN,-2.56,30.31,-5.09,11.65,-18.773215372420847,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,492,3.0,1123.0,127.0
2025-06-06 15:38:49.313278,197.26773118972775,47.2,17.2,493,10.444915254237287,0.81184,44,25,S,False,False,False,False,False,RUN,-0.85,29.99,-5.12,11.63,-22.137563290987277,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:38:49.903415,197.8567771911621,47.3,17.2,493,10.422832980972515,0.81356,44,25,S,False,False,False,False,False,RUN,-1.2,30.06,-5.13,11.67,-21.443704719959197,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:38:50.467148,198.41804099082947,47.2,17.1,493,10.444915254237287,0.8071200000000002,44,25,S,False,False,False,False,False,RUN,-1.88,30.15,-5.05,11.43,-20.268736902840228,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:38:51.032346,198.98458671569824,47.0,17.5,492,10.46808510638298,0.8225,44,25,S,False,False,False,False,False,RUN,-2.3,30.34,-4.98,11.28,-19.485789362413914,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
2025-06-06 15:38:51.590812,199.5439474582672,47.1,17.5,492,10.445859872611464,0.82425,45,25,S,False,False,False,False,False,RUN,-1.36,29.98,-4.87,11.18,-20.940546127531505,❔ Không rõ thiên hướng,6842a75a,500,14,30,600,9000,350,12,493,3.0,1123.0,127.0
